Game_ID,Platform,Sales_Rank,Region,Region_Sales
6366,GBA,5452,JP,0.0
6366,GBA,5452,Other,0.01
6367,PS,5453,Global,0.33
6367,PS,5453,NA,0.06
6367,PS,5453,EU,0.04
6367,PS,5453,JP,0.22
6367,PS,5453,Other,0.02
6368,Wii,5454,Global,0.33
6368,Wii,5454,NA,0.0
6368,Wii,5454,EU,0.29
6368,Wii,5454,JP,0.0
6368,Wii,5454,Other,0.04
6369,DS,5455,Global,0.33
6369,DS,5455,NA,0.14
6369,DS,5455,EU,0.0
6369,DS,5455,JP,0.18
6369,DS,5455,Other,0.01
6370,PSP,5456,Global,0.33
6370,PSP,5456,NA,0.27
6370,PSP,5456,EU,0.01
6370,PSP,5456,JP,0.02
6370,PSP,5456,Other,0.03
6371,PSP,5457,Global,0.33
6371,PSP,5457,NA,0.14
6371,PSP,5457,EU,0.12
6371,PSP,5457,JP,0.0
6371,PSP,5457,Other,0.08
6372,X360,5458,Global,0.33
6372,X360,5458,NA,0.12
6372,X360,5458,EU,0.18
6372,X360,5458,JP,0.0
6372,X360,5458,Other,0.03
6373,PS,5459,Global,0.33
6373,PS,5459,NA,0.19
6373,PS,5459,EU,0.13
6373,PS,5459,JP,0.0
6373,PS,5459,Other,0.02
6374,PSP,5460,Global,0.33
6374,PSP,5460,NA,0.0
6374,PSP,5460,EU,0.0
6374,PSP,5460,JP,0.33
6374,PSP,5460,Other,0.0
6375,Wii,5461,Global,0.33
6375,Wii,5461,NA,0.31
6375,Wii,5461,EU,0.0
6375,Wii,5461,JP,0.0
6375,Wii,5461,Other,0.02
6376,Wii,5462,Global,0.33
6376,Wii,5462,NA,0.15
6376,Wii,5462,EU,0.15
6376,Wii,5462,JP,0.0
6376,Wii,5462,Other,0.03
6377,PSP,5463,Global,0.33
6377,PSP,5463,NA,0.13
6377,PSP,5463,EU,0.15
6377,PSP,5463,JP,0.0
6377,PSP,5463,Other,0.05
6378,PS3,5464,Global,0.33
6378,PS3,5464,NA,0.14
6378,PS3,5464,EU,0.14
6378,PS3,5464,JP,0.0
6378,PS3,5464,Other,0.05
6379,PS3,5465,Global,0.33
6379,PS3,5465,NA,0.0
6379,PS3,5465,EU,0.3
6379,PS3,5465,JP,0.0
6379,PS3,5465,Other,0.03
6380,Wii,5466,Global,0.33
6380,Wii,5466,NA,0.26
6380,Wii,5466,EU,0.05
6380,Wii,5466,JP,0.0
6380,Wii,5466,Other,0.03
6381,PSV,5467,Global,0.33
6381,PSV,5467,NA,0.2
6381,PSV,5467,EU,0.09
6381,PSV,5467,JP,0.0
6381,PSV,5467,Other,0.05
6382,GC,5468,Global,0.33
6382,GC,5468,NA,0.26
6382,GC,5468,EU,0.07
6382,GC,5468,JP,0.0
6382,GC,5468,Other,0.01
6383,DS,5469,Global,0.33
6383,DS,5469,NA,0.14
6383,DS,5469,EU,0.01
6383,DS,5469,JP,0.16
6383,DS,5469,Other,0.01
6384,GC,5470,Global,0.33
6384,GC,5470,NA,0.26
6384,GC,5470,EU,0.07
6384,GC,5470,JP,0.0
6384,GC,5470,Other,0.01
6385,XB,5471,Global,0.33
6385,XB,5471,NA,0.25
6385,XB,5471,EU,0.07
6385,XB,5471,JP,0.0
6385,XB,5471,Other,0.01
6386,X360,5472,Global,0.33
6386,X360,5472,NA,0.29
6386,X360,5472,EU,0.02
6386,X360,5472,JP,0.0
6386,X360,5472,Other,0.03
6387,Wii,5473,Global,0.33
6387,Wii,5473,NA,0.31
6387,Wii,5473,EU,0.0
6387,Wii,5473,JP,0.0
6387,Wii,5473,Other,0.02
6388,Wii,5474,Global,0.33
6388,Wii,5474,NA,0.31
6388,Wii,5474,EU,0.0
6388,Wii,5474,JP,0.0
6388,Wii,5474,Other,0.02
6389,PS2,5475,Global,0.33
6389,PS2,5475,NA,0.12
6389,PS2,5475,EU,0.1
6389,PS2,5475,JP,0.08
6389,PS2,5475,Other,0.03
6390,XB,5476,Global,0.33
6390,XB,5476,NA,0.25
6390,XB,5476,EU,0.07
6390,XB,5476,JP,0.0
6390,XB,5476,Other,0.01
6391,X360,5477,Global,0.33
6391,X360,5477,NA,0.12
6391,X360,5477,EU,0.13
6391,X360,5477,JP,0.06
6391,X360,5477,Other,0.03
6392,Wii,5478,Global,0.33
6392,Wii,5478,NA,0.3
6392,Wii,5478,EU,0.0
6392,Wii,5478,JP,0.0
6392,Wii,5478,Other,0.03
6393,PS2,5479,Global,0.33
6393,PS2,5479,NA,0.16
6393,PS2,5479,EU,0.13
6393,PS2,5479,JP,0.0
6393,PS2,5479,Other,0.04
6394,XB,5480,Global,0.33
6394,XB,5480,NA,0.25
6394,XB,5480,EU,0.07
6394,XB,5480,JP,0.0
6394,XB,5480,Other,0.01
6395,PSP,5481,Global,0.33
6395,PSP,5481,NA,0.21
6395,PSP,5481,EU,0.0
6395,PSP,5481,JP,0.1
6395,PSP,5481,Other,0.02
6396,PS3,5482,Global,0.33
6396,PS3,5482,NA,0.31
6396,PS3,5482,EU,0.0
6396,PS3,5482,JP,0.0
6396,PS3,5482,Other,0.03
6397,PS,5483,Global,0.33
6397,PS,5483,NA,0.0
6397,PS,5483,EU,0.0
6397,PS,5483,JP,0.31
6397,PS,5483,Other,0.02
6398,PS4,5484,Global,0.33
6398,PS4,5484,NA,0.09
6398,PS4,5484,EU,0.13
6398,PS4,5484,JP,0.08
6398,PS4,5484,Other,0.04
6399,GC,5485,Global,0.33
6399,GC,5485,NA,0.26
6399,GC,5485,EU,0.07
6399,GC,5485,JP,0.0
6399,GC,5485,Other,0.01
6400,PS3,5486,Global,0.33
6400,PS3,5486,NA,0.0
6400,PS3,5486,EU,0.25
6400,PS3,5486,JP,0.0
6400,PS3,5486,Other,0.08
6401,PC,5487,Global,0.33
6401,PC,5487,NA,0.14
6401,PC,5487,EU,0.15
6401,PC,5487,JP,0.0
6401,PC,5487,Other,0.04
6402,PS2,5488,Global,0.33
6402,PS2,5488,NA,0.16
6402,PS2,5488,EU,0.13
6402,PS2,5488,JP,0.0
6402,PS2,5488,Other,0.04
6403,GBA,5489,Global,0.33
6403,GBA,5489,NA,0.24
6403,GBA,5489,EU,0.09
6403,GBA,5489,JP,0.0
6403,GBA,5489,Other,0.01
6404,WiiU,5490,Global,0.33
6404,WiiU,5490,NA,0.21
6404,WiiU,5490,EU,0.09
6404,WiiU,5490,JP,0.0
6404,WiiU,5490,Other,0.03
6405,PS2,5491,Global,0.33
6405,PS2,5491,NA,0.16
6405,PS2,5491,EU,0.13
6405,PS2,5491,JP,0.0
6405,PS2,5491,Other,0.04
6406,PS,5492,Global,0.33
6406,PS,5492,NA,0.0
6406,PS,5492,EU,0.0
6406,PS,5492,JP,0.31
6406,PS,5492,Other,0.02
6407,PSV,5493,Global,0.33
6407,PSV,5493,NA,0.15
6407,PSV,5493,EU,0.13
6407,PSV,5493,JP,0.0
6407,PSV,5493,Other,0.05
6408,X360,5494,Global,0.33
6408,X360,5494,NA,0.22
6408,X360,5494,EU,0.08
6408,X360,5494,JP,0.0
6408,X360,5494,Other,0.03
6409,GB,5495,Global,0.33
6409,GB,5495,NA,0.0
6409,GB,5495,EU,0.0
6409,GB,5495,JP,0.33
6409,GB,5495,Other,0.0
6410,SNES,5496,Global,0.33
6410,SNES,5496,NA,0.0
6410,SNES,5496,EU,0.0
6410,SNES,5496,JP,0.33
6410,SNES,5496,Other,0.0
6411,Wii,5497,Global,0.33
6411,Wii,5497,NA,0.17
6411,Wii,5497,EU,0.13
6411,Wii,5497,JP,0.0
6411,Wii,5497,Other,0.03
6412,PSP,5498,Global,0.33
6412,PSP,5498,NA,0.26
6412,PSP,5498,EU,0.0
6412,PSP,5498,JP,0.03
6412,PSP,5498,Other,0.03
6413,DS,5499,Global,0.33
6413,DS,5499,NA,0.3
6413,DS,5499,EU,0.0
6413,DS,5499,JP,0.0
6413,DS,5499,Other,0.03
6414,PS2,5500,Global,0.33
6414,PS2,5500,NA,0.16
6414,PS2,5500,EU,0.13
6414,PS2,5500,JP,0.0
6414,PS2,5500,Other,0.04
6415,PS4,5501,Global,0.33
6415,PS4,5501,NA,0.1
6415,PS4,5501,EU,0.18
6415,PS4,5501,JP,0.0
6415,PS4,5501,Other,0.05
6416,PS2,5502,Global,0.33
6416,PS2,5502,NA,0.16
6416,PS2,5502,EU,0.13
6416,PS2,5502,JP,0.0
6416,PS2,5502,Other,0.04
6417,GBA,5503,Global,0.33
6417,GBA,5503,NA,0.17
6417,GBA,5503,EU,0.06
6417,GBA,5503,JP,0.09
6417,GBA,5503,Other,0.01
6418,PS3,5504,Global,0.33
6418,PS3,5504,NA,0.1
6418,PS3,5504,EU,0.11
6418,PS3,5504,JP,0.06
6418,PS3,5504,Other,0.05
6419,PS2,5505,Global,0.33
6419,PS2,5505,NA,0.14
6419,PS2,5505,EU,0.03
6419,PS2,5505,JP,0.0
6419,PS2,5505,Other,0.16
6420,XB,5506,Global,0.33
6420,XB,5506,NA,0.26
6420,XB,5506,EU,0.06
6420,XB,5506,JP,0.0
6420,XB,5506,Other,0.01
6421,GBA,5507,Global,0.33
6421,GBA,5507,NA,0.24
6421,GBA,5507,EU,0.09
6421,GBA,5507,JP,0.0
6421,GBA,5507,Other,0.01
6422,PS2,5508,Global,0.33
6422,PS2,5508,NA,0.05
6422,PS2,5508,EU,0.04
6422,PS2,5508,JP,0.23
6422,PS2,5508,Other,0.01
6423,PS3,5509,Global,0.33
6423,PS3,5509,NA,0.08
6423,PS3,5509,EU,0.18
6423,PS3,5509,JP,0.0
6423,PS3,5509,Other,0.06
6424,N64,5511,Global,0.33
6424,N64,5511,NA,0.26
6424,N64,5511,EU,0.06
6424,N64,5511,JP,0.0
6424,N64,5511,Other,0.0
6425,PSP,5512,Global,0.33
6425,PSP,5512,NA,0.0
6425,PSP,5512,EU,0.0
6425,PSP,5512,JP,0.33
6425,PSP,5512,Other,0.0
6426,X360,5513,Global,0.33
6426,X360,5513,NA,0.17
6426,X360,5513,EU,0.12
6426,X360,5513,JP,0.01
6426,X360,5513,Other,0.03
6427,PS,5514,Global,0.33
6427,PS,5514,NA,0.18
6427,PS,5514,EU,0.12
6427,PS,5514,JP,0.0
6427,PS,5514,Other,0.02
6428,PS2,5515,Global,0.33
6428,PS2,5515,NA,0.09
6428,PS2,5515,EU,0.07
6428,PS2,5515,JP,0.15
6428,PS2,5515,Other,0.02
6429,PS3,5516,Global,0.33
6429,PS3,5516,NA,0.26
6429,PS3,5516,EU,0.04
6429,PS3,5516,JP,0.0
6429,PS3,5516,Other,0.03
6430,X360,5517,Global,0.33
6430,X360,5517,NA,0.27
6430,X360,5517,EU,0.04
6430,X360,5517,JP,0.0
6430,X360,5517,Other,0.02
6431,PS2,5518,Global,0.33
6431,PS2,5518,NA,0.1
6431,PS2,5518,EU,0.08
6431,PS2,5518,JP,0.12
6431,PS2,5518,Other,0.03
6432,SNES,5519,Global,0.33
6432,SNES,5519,NA,0.0
6432,SNES,5519,EU,0.0
6432,SNES,5519,JP,0.33
6432,SNES,5519,Other,0.0
6433,DS,5520,Global,0.33
6433,DS,5520,NA,0.31
6433,DS,5520,EU,0.0
6433,DS,5520,JP,0.0
6433,DS,5520,Other,0.02
6434,PS3,5521,Global,0.33
6434,PS3,5521,NA,0.15
6434,PS3,5521,EU,0.12
6434,PS3,5521,JP,0.0
6434,PS3,5521,Other,0.05
6435,GC,5522,Global,0.33
6435,GC,5522,NA,0.25
6435,GC,5522,EU,0.07
6435,GC,5522,JP,0.0
6435,GC,5522,Other,0.01
6436,Wii,5523,Global,0.33
6436,Wii,5523,NA,0.22
6436,Wii,5523,EU,0.01
6436,Wii,5523,JP,0.08
6436,Wii,5523,Other,0.02
6437,PSP,5524,Global,0.33
6437,PSP,5524,NA,0.11
6437,PSP,5524,EU,0.14
6437,PSP,5524,JP,0.0
6437,PSP,5524,Other,0.08
6438,X360,5525,Global,0.33
6438,X360,5525,NA,0.01
6438,X360,5525,EU,0.28
6438,X360,5525,JP,0.0
6438,X360,5525,Other,0.03
6439,PS2,5526,Global,0.33
6439,PS2,5526,NA,0.16
6439,PS2,5526,EU,0.13
6439,PS2,5526,JP,0.0
6439,PS2,5526,Other,0.04
6440,PS2,5527,Global,0.33
6440,PS2,5527,NA,0.16
6440,PS2,5527,EU,0.13
6440,PS2,5527,JP,0.0
6440,PS2,5527,Other,0.04
6441,Wii,5528,Global,0.33
6441,Wii,5528,NA,0.29
6441,Wii,5528,EU,0.01
6441,Wii,5528,JP,0.0
6441,Wii,5528,Other,0.03
6442,PSP,5529,Global,0.33
6442,PSP,5529,NA,0.09
6442,PSP,5529,EU,0.16
6442,PSP,5529,JP,0.0
6442,PSP,5529,Other,0.09
6443,PS3,5530,Global,0.33
6443,PS3,5530,NA,0.12
6443,PS3,5530,EU,0.15
6443,PS3,5530,JP,0.0
6443,PS3,5530,Other,0.06
6444,GC,5531,Global,0.33
6444,GC,5531,NA,0.25
6444,GC,5531,EU,0.07
6444,GC,5531,JP,0.0
6444,GC,5531,Other,0.01
6445,DS,5532,Global,0.33
6445,DS,5532,NA,0.28
6445,DS,5532,EU,0.03
6445,DS,5532,JP,0.0
6445,DS,5532,Other,0.02
6446,PSP,5533,Global,0.33
6446,PSP,5533,NA,0.3
6446,PSP,5533,EU,0.0
6446,PSP,5533,JP,0.0
6446,PSP,5533,Other,0.02
6447,X360,5534,Global,0.33
6447,X360,5534,NA,0.2
6447,X360,5534,EU,0.1
6447,X360,5534,JP,0.0
6447,X360,5534,Other,0.03
6448,PS,5535,Global,0.33
6448,PS,5535,NA,0.0
6448,PS,5535,EU,0.0
6448,PS,5535,JP,0.31
6448,PS,5535,Other,0.02
6449,GBA,5536,Global,0.33
6449,GBA,5536,NA,0.24
6449,GBA,5536,EU,0.09
6449,GBA,5536,JP,0.0
6449,GBA,5536,Other,0.01
6450,DC,5537,Global,0.33
6450,DC,5537,NA,0.0
6450,DC,5537,EU,0.0
6450,DC,5537,JP,0.33
6450,DC,5537,Other,0.0
6451,DS,5538,Global,0.33
6451,DS,5538,NA,0.12
6451,DS,5538,EU,0.17
6451,DS,5538,JP,0.0
6451,DS,5538,Other,0.04
6452,PS,5539,Global,0.33
6452,PS,5539,NA,0.18
6452,PS,5539,EU,0.12
6452,PS,5539,JP,0.0
6452,PS,5539,Other,0.02
6453,GBA,5540,Global,0.33
6453,GBA,5540,NA,0.24
6453,GBA,5540,EU,0.09
6453,GBA,5540,JP,0.0
6453,GBA,5540,Other,0.01
6454,PS3,5541,Global,0.33
6454,PS3,5541,NA,0.1
6454,PS3,5541,EU,0.17
6454,PS3,5541,JP,0.0
6454,PS3,5541,Other,0.06
6455,GC,5542,Global,0.33
6455,GC,5542,NA,0.0
6455,GC,5542,EU,0.0
6455,GC,5542,JP,0.32
6455,GC,5542,Other,0.01
6456,SNES,5543,Global,0.33
6456,SNES,5543,NA,0.0
6456,SNES,5543,EU,0.0
6456,SNES,5543,JP,0.33
6456,SNES,5543,Other,0.0
6457,Wii,5544,Global,0.33
6457,Wii,5544,NA,0.19
6457,Wii,5544,EU,0.12
6457,Wii,5544,JP,0.0
6457,Wii,5544,Other,0.03
6458,X360,5545,Global,0.33
6458,X360,5545,NA,0.19
6458,X360,5545,EU,0.11
6458,X360,5545,JP,0.0
6458,X360,5545,Other,0.03
6459,DS,5546,Global,0.33
6459,DS,5546,NA,0.22
6459,DS,5546,EU,0.08
6459,DS,5546,JP,0.0
6459,DS,5546,Other,0.03
6460,GC,5547,Global,0.33
6460,GC,5547,NA,0.25
6460,GC,5547,EU,0.07
6460,GC,5547,JP,0.0
6460,GC,5547,Other,0.01
6461,DS,5548,Global,0.33
6461,DS,5548,NA,0.0
6461,DS,5548,EU,0.0
6461,DS,5548,JP,0.33
6461,DS,5548,Other,0.0
6462,X360,5549,Global,0.33
6462,X360,5549,NA,0.14
6462,X360,5549,EU,0.16
6462,X360,5549,JP,0.0
6462,X360,5549,Other,0.03
6463,X360,5550,Global,0.33
6463,X360,5550,NA,0.19
6463,X360,5550,EU,0.04
6463,X360,5550,JP,0.08
6463,X360,5550,Other,0.02
6464,PS,5551,Global,0.33
6464,PS,5551,NA,0.0
6464,PS,5551,EU,0.0
6464,PS,5551,JP,0.31
6464,PS,5551,Other,0.02
6465,DS,5552,Global,0.33
6465,DS,5552,NA,0.29
6465,DS,5552,EU,0.01
6465,DS,5552,JP,0.0
6465,DS,5552,Other,0.03
6466,PS,5553,Global,0.33
6466,PS,5553,NA,0.16
6466,PS,5553,EU,0.11
6466,PS,5553,JP,0.04
6466,PS,5553,Other,0.02
6467,PS3,5554,Global,0.33
6467,PS3,5554,NA,0.09
6467,PS3,5554,EU,0.16
6467,PS3,5554,JP,0.01
6467,PS3,5554,Other,0.06
6468,PS3,5555,Global,0.33
6468,PS3,5555,NA,0.2
6468,PS3,5555,EU,0.05
6468,PS3,5555,JP,0.05
6468,PS3,5555,Other,0.03
6469,3DS,5556,Global,0.33
6469,3DS,5556,NA,0.12
6469,3DS,5556,EU,0.03
6469,3DS,5556,JP,0.16
6469,3DS,5556,Other,0.02
6470,PS2,5557,Global,0.33
6470,PS2,5557,NA,0.0
6470,PS2,5557,EU,0.0
6470,PS2,5557,JP,0.33
6470,PS2,5557,Other,0.0
6471,XOne,5558,Global,0.33
6471,XOne,5558,NA,0.19
6471,XOne,5558,EU,0.11
6471,XOne,5558,JP,0.0
6471,XOne,5558,Other,0.03
6472,GC,5559,Global,0.33
6472,GC,5559,NA,0.25
6472,GC,5559,EU,0.07
6472,GC,5559,JP,0.0
6472,GC,5559,Other,0.01
6473,PS3,5560,Global,0.33
6473,PS3,5560,NA,0.11
6473,PS3,5560,EU,0.08
6473,PS3,5560,JP,0.1
6473,PS3,5560,Other,0.03
6474,2600,5561,Global,0.33
6474,2600,5561,NA,0.31
6474,2600,5561,EU,0.02
6474,2600,5561,JP,0.0
6474,2600,5561,Other,0.0
6475,DS,5562,Global,0.33
6475,DS,5562,NA,0.13
6475,DS,5562,EU,0.0
6475,DS,5562,JP,0.19
6475,DS,5562,Other,0.01
6476,PSV,5563,Global,0.33
6476,PSV,5563,NA,0.1
6476,PSV,5563,EU,0.15
6476,PSV,5563,JP,0.0
6476,PSV,5563,Other,0.07
6477,GC,5564,Global,0.33
6477,GC,5564,NA,0.25
6477,GC,5564,EU,0.07
6477,GC,5564,JP,0.0
6477,GC,5564,Other,0.01
6478,Wii,5565,Global,0.33
6478,Wii,5565,NA,0.3
6478,Wii,5565,EU,0.0
6478,Wii,5565,JP,0.0
6478,Wii,5565,Other,0.02
6479,2600,5566,Global,0.33
6479,2600,5566,NA,0.3
6479,2600,5566,EU,0.02
6479,2600,5566,JP,0.0
6479,2600,5566,Other,0.0
6480,WiiU,5567,Global,0.33
6480,WiiU,5567,NA,0.2
6480,WiiU,5567,EU,0.09
6480,WiiU,5567,JP,0.0
6480,WiiU,5567,Other,0.03
6481,DS,5568,Global,0.33
6481,DS,5568,NA,0.3
6481,DS,5568,EU,0.0
6481,DS,5568,JP,0.0
6481,DS,5568,Other,0.02
6482,GBA,5569,Global,0.33
6482,GBA,5569,NA,0.12
6482,GBA,5569,EU,0.04
6482,GBA,5569,JP,0.16
6482,GBA,5569,Other,0.01
6483,Wii,5570,Global,0.33
6483,Wii,5570,NA,0.22
6483,Wii,5570,EU,0.01
6483,Wii,5570,JP,0.08
6483,Wii,5570,Other,0.02
6484,PS,5571,Global,0.33
6484,PS,5571,NA,0.0
6484,PS,5571,EU,0.0
6484,PS,5571,JP,0.3
6484,PS,5571,Other,0.02
6485,XB,5572,Global,0.33
6485,XB,5572,NA,0.24
6485,XB,5572,EU,0.07
6485,XB,5572,JP,0.0
6485,XB,5572,Other,0.01
6486,PS2,5573,Global,0.33
6486,PS2,5573,NA,0.16
6486,PS2,5573,EU,0.12
6486,PS2,5573,JP,0.0
6486,PS2,5573,Other,0.04
6487,PSV,5574,Global,0.33
6487,PSV,5574,NA,0.14
6487,PSV,5574,EU,0.1
6487,PSV,5574,JP,0.01
6487,PSV,5574,Other,0.07
6488,PC,5575,Global,0.33
6488,PC,5575,NA,0.13
6488,PC,5575,EU,0.15
6488,PC,5575,JP,0.0
6488,PC,5575,Other,0.05
6489,PS3,5576,Global,0.33
6489,PS3,5576,NA,0.25
6489,PS3,5576,EU,0.05
6489,PS3,5576,JP,0.0
6489,PS3,5576,Other,0.03
6490,X360,5577,Global,0.32
6490,X360,5577,NA,0.15
6490,X360,5577,EU,0.14
6490,X360,5577,JP,0.0
6490,X360,5577,Other,0.03
6491,PSP,5578,Global,0.32
6491,PSP,5578,NA,0.3
6491,PSP,5578,EU,0.0
6491,PSP,5578,JP,0.0
6491,PSP,5578,Other,0.03
6492,PS3,5579,Global,0.32
6492,PS3,5579,NA,0.04
6492,PS3,5579,EU,0.06
6492,PS3,5579,JP,0.2
6492,PS3,5579,Other,0.02
6493,PC,5580,Global,0.32
6493,PC,5580,NA,0.32
6493,PC,5580,EU,0.01
6493,PC,5580,JP,0.0
6493,PC,5580,Other,0.0
6494,GBA,5581,Global,0.32
6494,GBA,5581,NA,0.23
6494,GBA,5581,EU,0.09
6494,GBA,5581,JP,0.0
6494,GBA,5581,Other,0.01
6495,PS2,5582,Global,0.32
6495,PS2,5582,NA,0.16
6495,PS2,5582,EU,0.12
6495,PS2,5582,JP,0.0
6495,PS2,5582,Other,0.04
6496,PSP,5583,Global,0.32
6496,PSP,5583,NA,0.0
6496,PSP,5583,EU,0.0
6496,PSP,5583,JP,0.32
6496,PSP,5583,Other,0.0
6497,PC,5584,Global,0.32
6497,PC,5584,NA,0.13
6497,PC,5584,EU,0.16
6497,PC,5584,JP,0.0
6497,PC,5584,Other,0.04
6498,PS2,5585,Global,0.32
6498,PS2,5585,NA,0.16
6498,PS2,5585,EU,0.12
6498,PS2,5585,JP,0.0
6498,PS2,5585,Other,0.04
6499,PS,5586,Global,0.32
6499,PS,5586,NA,0.18
6499,PS,5586,EU,0.12
6499,PS,5586,JP,0.0
6499,PS,5586,Other,0.02
6500,PS3,5587,Global,0.32
6500,PS3,5587,NA,0.06
6500,PS3,5587,EU,0.08
6500,PS3,5587,JP,0.16
6500,PS3,5587,Other,0.03
6501,X360,5588,Global,0.32
6501,X360,5588,NA,0.23
6501,X360,5588,EU,0.04
6501,X360,5588,JP,0.02
6501,X360,5588,Other,0.03
6502,PS3,5589,Global,0.32
6502,PS3,5589,NA,0.13
6502,PS3,5589,EU,0.14
6502,PS3,5589,JP,0.0
6502,PS3,5589,Other,0.06
6503,PSV,5590,Global,0.32
6503,PSV,5590,NA,0.3
6503,PSV,5590,EU,0.0
6503,PSV,5590,JP,0.0
6503,PSV,5590,Other,0.03
6504,DS,5591,Global,0.32
6504,DS,5591,NA,0.18
6504,DS,5591,EU,0.11
6504,DS,5591,JP,0.0
6504,DS,5591,Other,0.03
6505,X360,5592,Global,0.32
6505,X360,5592,NA,0.3
6505,X360,5592,EU,0.0
6505,X360,5592,JP,0.0
6505,X360,5592,Other,0.02
6506,X360,5593,Global,0.32
6506,X360,5593,NA,0.19
6506,X360,5593,EU,0.08
6506,X360,5593,JP,0.03
6506,X360,5593,Other,0.02
6507,DS,5594,Global,0.32
6507,DS,5594,NA,0.17
6507,DS,5594,EU,0.01
6507,DS,5594,JP,0.12
6507,DS,5594,Other,0.01
6508,N64,5595,Global,0.32
6508,N64,5595,NA,0.3
6508,N64,5595,EU,0.02
6508,N64,5595,JP,0.0
6508,N64,5595,Other,0.0
6509,DS,5596,Global,0.32
6509,DS,5596,NA,0.0
6509,DS,5596,EU,0.0
6509,DS,5596,JP,0.32
6509,DS,5596,Other,0.0
6510,XOne,5597,Global,0.32
6510,XOne,5597,NA,0.18
6510,XOne,5597,EU,0.11
6510,XOne,5597,JP,0.0
6510,XOne,5597,Other,0.03
6511,PSP,5598,Global,0.32
6511,PSP,5598,NA,0.15
6511,PSP,5598,EU,0.04
6511,PSP,5598,JP,0.1
6511,PSP,5598,Other,0.03
6512,PS2,5599,Global,0.32
6512,PS2,5599,NA,0.16
6512,PS2,5599,EU,0.12
6512,PS2,5599,JP,0.0
6512,PS2,5599,Other,0.04
6513,X360,5600,Global,0.32
6513,X360,5600,NA,0.14
6513,X360,5600,EU,0.02
6513,X360,5600,JP,0.15
6513,X360,5600,Other,0.02
6514,PS,5601,Global,0.32
6514,PS,5601,NA,0.18
6514,PS,5601,EU,0.12
6514,PS,5601,JP,0.0
6514,PS,5601,Other,0.02
6515,XB,5602,Global,0.32
6515,XB,5602,NA,0.28
6515,XB,5602,EU,0.03
6515,XB,5602,JP,0.0
6515,XB,5602,Other,0.01
6516,PS3,5603,Global,0.32
6516,PS3,5603,NA,0.11
6516,PS3,5603,EU,0.15
6516,PS3,5603,JP,0.0
6516,PS3,5603,Other,0.06
6517,PS,5604,Global,0.32
6517,PS,5604,NA,0.0
6517,PS,5604,EU,0.0
6517,PS,5604,JP,0.3
6517,PS,5604,Other,0.02
6518,PSP,5605,Global,0.32
6518,PSP,5605,NA,0.12
6518,PSP,5605,EU,0.13
6518,PSP,5605,JP,0.0
6518,PSP,5605,Other,0.08
6519,DS,5606,Global,0.32
6519,DS,5606,NA,0.22
6519,DS,5606,EU,0.08
6519,DS,5606,JP,0.0
6519,DS,5606,Other,0.03
6520,Wii,5607,Global,0.32
6520,Wii,5607,NA,0.3
6520,Wii,5607,EU,0.0
6520,Wii,5607,JP,0.0
6520,Wii,5607,Other,0.02
6521,PC,5608,Global,0.32
6521,PC,5608,NA,0.0
6521,PC,5608,EU,0.27
6521,PC,5608,JP,0.0
6521,PC,5608,Other,0.05
6522,X360,5609,Global,0.32
6522,X360,5609,NA,0.27
6522,X360,5609,EU,0.02
6522,X360,5609,JP,0.0
6522,X360,5609,Other,0.03
6523,X360,5610,Global,0.32
6523,X360,5610,NA,0.16
6523,X360,5610,EU,0.13
6523,X360,5610,JP,0.0
6523,X360,5610,Other,0.03
6524,X360,5611,Global,0.32
6524,X360,5611,NA,0.27
6524,X360,5611,EU,0.03
6524,X360,5611,JP,0.0
6524,X360,5611,Other,0.03
6525,Wii,5612,Global,0.32
6525,Wii,5612,NA,0.3
6525,Wii,5612,EU,0.0
6525,Wii,5612,JP,0.0
6525,Wii,5612,Other,0.02
6526,PS,5613,Global,0.32
6526,PS,5613,NA,0.05
6526,PS,5613,EU,0.04
6526,PS,5613,JP,0.21
6526,PS,5613,Other,0.02
6527,PS,5614,Global,0.32
6527,PS,5614,NA,0.18
6527,PS,5614,EU,0.12
6527,PS,5614,JP,0.0
6527,PS,5614,Other,0.02
6528,PS4,5615,Global,0.32
6528,PS4,5615,NA,0.09
6528,PS4,5615,EU,0.16
6528,PS4,5615,JP,0.02
6528,PS4,5615,Other,0.05
6529,X360,5616,Global,0.32
6529,X360,5616,NA,0.28
6529,X360,5616,EU,0.02
6529,X360,5616,JP,0.0
6529,X360,5616,Other,0.03
6530,PS,5617,Global,0.32
6530,PS,5617,NA,0.11
6530,PS,5617,EU,0.07
6530,PS,5617,JP,0.12
6530,PS,5617,Other,0.02
6531,X360,5618,Global,0.32
6531,X360,5618,NA,0.16
6531,X360,5618,EU,0.14
6531,X360,5618,JP,0.0
6531,X360,5618,Other,0.03
6532,PS2,5619,Global,0.32
6532,PS2,5619,NA,0.0
6532,PS2,5619,EU,0.0
6532,PS2,5619,JP,0.32
6532,PS2,5619,Other,0.0
6533,PC,5621,Global,0.32
6533,PC,5621,NA,0.0
6533,PC,5621,EU,0.26
6533,PC,5621,JP,0.0
6533,PC,5621,Other,0.06
6534,PS2,5622,Global,0.32
6534,PS2,5622,NA,0.16
6534,PS2,5622,EU,0.12
6534,PS2,5622,JP,0.0
6534,PS2,5622,Other,0.04
6535,PS4,5623,Global,0.32
6535,PS4,5623,NA,0.03
